	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05309338507834153-0.05184373715105455j)	(0.02092679887786226-0.025186460695859666j)
1	KU	1	(-0.020070328086746497+0.05017027428755489j)	(-0.009463771461929817+0.03449066380253884j)
2	KY	1	(-0.04468816673290748+0.05814421376237459j)	(0.06349358523203114+0.05675890227650061j)
