	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05251701143148925-0.052072830351081144j)	(0.020684315329303184-0.025475025367843098j)
1	KU	1	(-0.019465975344173568+0.049908410705217704j)	(-0.010285862464810554+0.03406330035658444j)
2	KY	1	(-0.04416954328662138+0.0580317639939359j)	(0.06257182804882555+0.05637380021980503j)
