	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05362464082513539-0.05152525313392932j)	(0.021198199271717774-0.02483984988742802j)
1	KU	1	(-0.020580733345964438+0.050489491852179186j)	(-0.008684427271481+0.03496403389055862j)
2	KY	1	(-0.04519083597609206+0.05830885988793274j)	(0.06433138789508706+0.057246984038861366j)
