	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05245382678615115-0.05208732254224918j)	(0.020668679797183852-0.025497919084399915j)
1	KU	1	(-0.019396657704347228+0.04988699095635259j)	(-0.010365186186054873+0.034020874614963115j)
2	KY	1	(-0.04411861179764656+0.05802021759492846j)	(0.06247374837800626+0.05634062027529611j)
