	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05278525261130633-0.05197489353880274j)	(0.02078870543435416-0.025350116709075592j)
1	KU	1	(-0.019758650169053975+0.0500219322942793j)	(-0.009900821428007894+0.03425917778860264j)
2	KY	1	(-0.04440754435902921+0.05808028339270476j)	(0.06300609183609109+0.05654458158007504j)
