	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05781279075428722-0.04510639841849819j)	(0.02406545798123341-0.019150761250530442j)
1	KU	1	(-0.02473860663524517+0.05599361405990667j)	(-0.0016914569605410586+0.04195615507523027j)
2	KY	1	(-0.05002381062790202+0.06183845071133148j)	(0.07256824591778281+0.06559619899792155j)
