	antennas	IF	DRArr	DLArr
0	KT	1	(-0.05451532913359086-0.050824581182281135j)	(0.021751530575281453-0.024120937752554618j)
1	KU	1	(-0.021455870563606826+0.051162168388892676j)	(-0.0073174149475658656+0.035897938968799746j)
2	KY	1	(-0.04609538052237811+0.05869280101311004j)	(0.06582744034851994+0.058261682396024195j)
